FCS,1415784600000,15.6
FCS,1415784660000,15.6
FCS,1415784900000,15.62
FCS,1415784960000,15.63
FCS,1415785020000,15.7
FCS,1415785080000,15.67
FCS,1415785140000,15.66
FCS,1415785260000,15.65
FCS,1415785320000,15.64
FCS,1415785380000,15.64
FCS,1415785440000,15.63
FCS,1415785500000,15.6
FCS,1415785680000,15.59
FCS,1415785740000,15.58
FCS,1415785800000,15.6
FCS,1415785860000,15.58
FCS,1415785920000,15.56
FCS,1415785980000,15.57
FCS,1415786040000,15.58
FCS,1415786100000,15.56
FCS,1415786160000,15.57
FCS,1415786220000,15.58
FCS,1415786280000,15.61
FCS,1415786340000,15.62
FCS,1415786400000,15.62
FCS,1415786460000,15.64
FCS,1415786520000,15.64
FCS,1415786580000,15.57
FCS,1415786640000,15.57
FCS,1415786700000,15.53
FCS,1415786760000,15.6
FCS,1415786820000,15.61
FCS,1415786880000,15.62
FCS,1415786940000,15.66
FCS,1415787000000,15.66
FCS,1415787060000,15.67
FCS,1415787120000,15.66
FCS,1415787180000,15.65
FCS,1415787240000,15.65
FCS,1415787300000,15.62
FCS,1415787360000,15.62
FCS,1415787420000,15.6
FCS,1415787480000,15.61
FCS,1415787540000,15.61
FCS,1415787600000,15.63
FCS,1415787660000,15.65
FCS,1415787780000,15.66
FCS,1415787840000,15.67
FCS,1415787900000,15.69
FCS,1415787960000,15.67
FCS,1415788020000,15.67
FCS,1415788080000,15.6605
FCS,1415788140000,15.64
FCS,1415788200000,15.64
FCS,1415788260000,15.64
FCS,1415788320000,15.65
FCS,1415788380000,15.65
FCS,1415788440000,15.63
FCS,1415788500000,15.64
FCS,1415788560000,15.64
FCS,1415788620000,15.64
FCS,1415788680000,15.63
FCS,1415788740000,15.65
FCS,1415788800000,15.64
FCS,1415788860000,15.65
FCS,1415788920000,15.65
FCS,1415788980000,15.63
FCS,1415789040000,15.62
FCS,1415789100000,15.62
FCS,1415789160000,15.61
FCS,1415789220000,15.6
FCS,1415789280000,15.6
FCS,1415789340000,15.61
FCS,1415789400000,15.61
FCS,1415789460000,15.62
FCS,1415789520000,15.63
FCS,1415789640000,15.62
FCS,1415789700000,15.62
FCS,1415789760000,15.63
FCS,1415789820000,15.64
FCS,1415789880000,15.64
FCS,1415789940000,15.64
FCS,1415790000000,15.615
FCS,1415790060000,15.61
FCS,1415790120000,15.6
FCS,1415790180000,15.57
FCS,1415790240000,15.59
FCS,1415790300000,15.581
FCS,1415790420000,15.57
FCS,1415790480000,15.57
FCS,1415790600000,15.57
FCS,1415790720000,15.58
FCS,1415790840000,15.58
FCS,1415790900000,15.58
FCS,1415791020000,15.58
FCS,1415791080000,15.59
FCS,1415791140000,15.6
FCS,1415791200000,15.6
FCS,1415791260000,15.63
FCS,1415791320000,15.63
FCS,1415791500000,15.64
FCS,1415791560000,15.65
FCS,1415791620000,15.65
FCS,1415791680000,15.65
FCS,1415791740000,15.66
FCS,1415791860000,15.65
FCS,1415791920000,15.65
FCS,1415791980000,15.65
FCS,1415792100000,15.655
FCS,1415792220000,15.66
FCS,1415792280000,15.67
FCS,1415792400000,15.67
FCS,1415792580000,15.67
FCS,1415792640000,15.67
FCS,1415792700000,15.68
FCS,1415792760000,15.68
FCS,1415792880000,15.6658
FCS,1415792940000,15.67
FCS,1415793120000,15.67
FCS,1415793180000,15.66
FCS,1415793300000,15.67
FCS,1415793360000,15.68
FCS,1415793420000,15.68
FCS,1415793480000,15.68
FCS,1415793540000,15.67
FCS,1415793600000,15.67
FCS,1415793720000,15.65
FCS,1415793780000,15.66
FCS,1415793960000,15.66
FCS,1415794020000,15.66
FCS,1415794080000,15.66
FCS,1415794140000,15.65
FCS,1415794200000,15.645
FCS,1415794260000,15.64
FCS,1415794320000,15.64
FCS,1415794380000,15.64
FCS,1415794440000,15.65
FCS,1415794620000,15.655
FCS,1415794800000,15.65
FCS,1415794860000,15.65
FCS,1415794980000,15.65
FCS,1415795040000,15.659
FCS,1415795100000,15.65
FCS,1415795160000,15.655
FCS,1415795280000,15.66
FCS,1415795400000,15.66
FCS,1415795460000,15.67
FCS,1415795640000,15.67
FCS,1415795700000,15.67
FCS,1415795760000,15.67
FCS,1415795820000,15.66
FCS,1415795880000,15.67
FCS,1415796000000,15.68
FCS,1415796060000,15.69
FCS,1415796120000,15.69
FCS,1415796240000,15.69
FCS,1415796300000,15.71
FCS,1415796360000,15.72
FCS,1415796420000,15.73
FCS,1415796480000,15.74
FCS,1415796540000,15.72
FCS,1415796720000,15.72
FCS,1415796840000,15.72
FCS,1415796960000,15.72
FCS,1415797020000,15.76
FCS,1415797140000,15.74
FCS,1415797200000,15.73
FCS,1415797260000,15.72
FCS,1415797320000,15.73
FCS,1415797500000,15.72
FCS,1415797680000,15.71
FCS,1415797740000,15.7
FCS,1415797860000,15.69
FCS,1415797920000,15.7
FCS,1415797980000,15.72
FCS,1415798160000,15.71
FCS,1415798220000,15.71
FCS,1415798280000,15.72
FCS,1415798400000,15.73
FCS,1415798460000,15.73
FCS,1415798520000,15.73
FCS,1415798580000,15.72
FCS,1415798640000,15.72
FCS,1415798700000,15.72
FCS,1415798820000,15.73
FCS,1415799000000,15.73
FCS,1415799120000,15.74
FCS,1415799180000,15.74
FCS,1415799240000,15.74
FCS,1415799300000,15.73
FCS,1415799480000,15.74
FCS,1415799600000,15.75
FCS,1415799660000,15.76
FCS,1415799720000,15.77
FCS,1415799840000,15.77
FCS,1415799900000,15.76
FCS,1415799960000,15.7599
FCS,1415800020000,15.74
FCS,1415800140000,15.74
FCS,1415800200000,15.74
FCS,1415800320000,15.73
FCS,1415800380000,15.72
FCS,1415800500000,15.72
FCS,1415800560000,15.72
FCS,1415800620000,15.73
FCS,1415800680000,15.74
FCS,1415800740000,15.74
FCS,1415800860000,15.745
FCS,1415800920000,15.74
FCS,1415800980000,15.74
FCS,1415801100000,15.74
FCS,1415801280000,15.74
FCS,1415801340000,15.75
FCS,1415801400000,15.745
FCS,1415801460000,15.745
FCS,1415801520000,15.75
FCS,1415801580000,15.745
FCS,1415801640000,15.775
FCS,1415801700000,15.77
FCS,1415801760000,15.76
FCS,1415801820000,15.76
FCS,1415801940000,15.75
FCS,1415802000000,15.755
FCS,1415802060000,15.75
FCS,1415802120000,15.76
FCS,1415802180000,15.775
FCS,1415802240000,15.78
FCS,1415802300000,15.79
FCS,1415802360000,15.795
FCS,1415802420000,15.8
FCS,1415802480000,15.83
FCS,1415802600000,15.82
FCS,1415802660000,15.8
FCS,1415802720000,15.79
FCS,1415802780000,15.79
FCS,1415802840000,15.795
FCS,1415802900000,15.79
FCS,1415802960000,15.775
FCS,1415803020000,15.76
FCS,1415803080000,15.77
FCS,1415803140000,15.765
FCS,1415803200000,15.765
FCS,1415803260000,15.76
FCS,1415803320000,15.76
FCS,1415803380000,15.76
FCS,1415803440000,15.75
FCS,1415803500000,15.75
FCS,1415803560000,15.75
FCS,1415803620000,15.75
FCS,1415803680000,15.75
FCS,1415803740000,15.745
FCS,1415803800000,15.745
FCS,1415803860000,15.73
FCS,1415803920000,15.72
FCS,1415804040000,15.725
FCS,1415804100000,15.75
FCS,1415804160000,15.74
FCS,1415804220000,15.74
FCS,1415804280000,15.74
FCS,1415804340000,15.73
FCS,1415804400000,15.72
FCS,1415804460000,15.715
FCS,1415804580000,15.72
FCS,1415804640000,15.72
FCS,1415804700000,15.715
FCS,1415804760000,15.715
FCS,1415804820000,15.71
FCS,1415804880000,15.74
FCS,1415805000000,15.74
FCS,1415805060000,15.73
FCS,1415805120000,15.735
FCS,1415805180000,15.73
FCS,1415805240000,15.73
FCS,1415805360000,15.74
FCS,1415805420000,15.73
FCS,1415805480000,15.73
FCS,1415805540000,15.725
FCS,1415805600000,15.75
FCS,1415805660000,15.75
FCS,1415805720000,15.74
FCS,1415805780000,15.745
FCS,1415805840000,15.77
FCS,1415805900000,15.77
FCS,1415805960000,15.77
FCS,1415806020000,15.76
FCS,1415806080000,15.755
FCS,1415806140000,15.75
FCS,1415806200000,15.79
FCS,1415806260000,15.775
FCS,1415806320000,15.77
FCS,1415806380000,15.76
FCS,1415806440000,15.78
FCS,1415806500000,15.78
FCS,1415806560000,15.77
FCS,1415806620000,15.7901
FCS,1415806680000,15.81
FCS,1415806740000,15.82
FCS,1415806800000,15.82
FCS,1415806860000,15.82
FCS,1415806920000,15.82
FCS,1415806980000,15.82
FCS,1415807040000,15.82
FCS,1415807100000,15.84
FCS,1415807160000,15.815
FCS,1415807220000,15.82
FCS,1415807280000,15.81
FCS,1415807340000,15.81
FCS,1415807400000,15.82
FCS,1415807460000,15.825
FCS,1415807520000,15.825
FCS,1415807580000,15.825
FCS,1415807640000,15.82
FCS,1415807700000,15.83
FCS,1415807760000,15.85
FCS,1415807820000,15.845
FCS,1415807880000,15.845
FCS,1415807940000,15.85
