IPGP,1415784600000,72.53
IPGP,1415784720000,72.945
IPGP,1415784780000,72.6475
IPGP,1415784840000,72.89
IPGP,1415784900000,72.7325
IPGP,1415784960000,72.8175
IPGP,1415785020000,72.94
IPGP,1415785080000,72.905
IPGP,1415785380000,73.02
IPGP,1415785440000,73.2399
IPGP,1415785500000,72.9475
IPGP,1415785560000,72.945
IPGP,1415785680000,73.04
IPGP,1415785800000,73.225
IPGP,1415785860000,73.145
IPGP,1415786040000,73.2001
IPGP,1415786220000,73.2025
IPGP,1415786280000,73.22
IPGP,1415786340000,73.17
IPGP,1415786400000,73.16
IPGP,1415786520000,72.96
IPGP,1415786700000,72.71
IPGP,1415786880000,72.85
IPGP,1415786940000,72.945
IPGP,1415787000000,72.905
IPGP,1415787180000,72.87
IPGP,1415787240000,72.7525
IPGP,1415787600000,72.86
IPGP,1415787660000,72.97
IPGP,1415787720000,72.99
IPGP,1415787840000,72.9601
IPGP,1415788320000,73.09
IPGP,1415788440000,72.97
IPGP,1415788560000,72.97
IPGP,1415788800000,72.88
IPGP,1415788860000,72.8001
IPGP,1415788980000,72.76
IPGP,1415789100000,72.692
IPGP,1415789220000,72.6
IPGP,1415789280000,72.71
IPGP,1415789400000,72.61
IPGP,1415789460000,72.59
IPGP,1415789520000,72.62
IPGP,1415789580000,72.6368
IPGP,1415789640000,72.62
IPGP,1415789700000,72.54
IPGP,1415789760000,72.538
IPGP,1415789820000,72.53
IPGP,1415789880000,72.45
IPGP,1415789940000,72.3978
IPGP,1415790000000,72.342
IPGP,1415790060000,72.27
IPGP,1415790120000,72.238
IPGP,1415790180000,72.17
IPGP,1415790240000,72.14
IPGP,1415790300000,72.09
IPGP,1415790360000,72.07
IPGP,1415790420000,72.0101
IPGP,1415790480000,72.0
IPGP,1415790540000,71.96
IPGP,1415790720000,72.04
IPGP,1415790780000,72.0899
IPGP,1415790900000,72.03
IPGP,1415790960000,72.12
IPGP,1415791020000,72.16
IPGP,1415791080000,72.22
IPGP,1415791140000,72.4
IPGP,1415791200000,72.363
IPGP,1415791260000,72.416
IPGP,1415791320000,72.45
IPGP,1415791380000,72.42
IPGP,1415791440000,72.42
IPGP,1415791500000,72.3761
IPGP,1415791560000,72.3278
IPGP,1415791680000,72.3134
IPGP,1415791740000,72.22
IPGP,1415791920000,72.19
IPGP,1415792040000,72.19
IPGP,1415792100000,72.2999
IPGP,1415792220000,72.296
IPGP,1415792400000,72.33
IPGP,1415792460000,72.36
IPGP,1415792580000,72.34
IPGP,1415792640000,72.4
IPGP,1415792820000,72.31
IPGP,1415792880000,72.35
IPGP,1415793000000,72.2601
IPGP,1415793120000,72.3
IPGP,1415793180000,72.28
IPGP,1415793240000,72.29
IPGP,1415793360000,72.4
IPGP,1415793480000,72.2965
IPGP,1415793600000,72.2949
IPGP,1415793720000,72.27
IPGP,1415793780000,72.2812
IPGP,1415793900000,72.26
IPGP,1415794260000,72.37
IPGP,1415794560000,72.32
IPGP,1415794620000,72.23
IPGP,1415794740000,72.2238
IPGP,1415794800000,72.19
IPGP,1415794980000,72.1756
IPGP,1415795040000,72.23
IPGP,1415795160000,72.27
IPGP,1415795280000,72.28
IPGP,1415795340000,72.2772
IPGP,1415795400000,72.2828
IPGP,1415795460000,72.2201
IPGP,1415795520000,72.18
IPGP,1415795580000,72.25
IPGP,1415795640000,72.183
IPGP,1415795700000,72.2461
IPGP,1415795880000,72.1801
IPGP,1415796120000,72.23
IPGP,1415796240000,72.22
IPGP,1415796300000,72.2
IPGP,1415796360000,72.33
IPGP,1415796420000,72.33
IPGP,1415796540000,72.26
IPGP,1415796600000,72.24
IPGP,1415796960000,72.37
IPGP,1415797020000,72.34
IPGP,1415797080000,72.4099
IPGP,1415797140000,72.3545
IPGP,1415797200000,72.373
IPGP,1415797260000,72.41
IPGP,1415797320000,72.36
IPGP,1415797380000,72.41
IPGP,1415797440000,72.3515
IPGP,1415797500000,72.3702
IPGP,1415797620000,72.36
IPGP,1415797680000,72.3
IPGP,1415797800000,72.399
IPGP,1415797920000,72.38
IPGP,1415797980000,72.368
IPGP,1415798220000,72.3672
IPGP,1415798280000,72.33
IPGP,1415798340000,72.35
IPGP,1415798520000,72.3301
IPGP,1415798580000,72.3516
IPGP,1415798700000,72.36
IPGP,1415799060000,72.42
IPGP,1415799300000,72.46
IPGP,1415799480000,72.35
IPGP,1415799540000,72.3648
IPGP,1415799600000,72.38
IPGP,1415799660000,72.44
IPGP,1415799960000,72.46
IPGP,1415800020000,72.5522
IPGP,1415800080000,72.46
IPGP,1415800140000,72.58
IPGP,1415800200000,72.55
IPGP,1415800260000,72.48
IPGP,1415800500000,72.41
IPGP,1415800560000,72.48
IPGP,1415800620000,72.494
IPGP,1415800800000,72.47
IPGP,1415800860000,72.45
IPGP,1415800920000,72.66
IPGP,1415800980000,72.69
IPGP,1415801220000,72.76
IPGP,1415801280000,72.8
IPGP,1415801940000,72.75
IPGP,1415802000000,72.74
IPGP,1415802300000,72.8005
IPGP,1415802420000,72.83
IPGP,1415802480000,72.78
IPGP,1415802540000,72.92
IPGP,1415802600000,72.9
IPGP,1415802660000,73.11
IPGP,1415802720000,73.1
IPGP,1415802780000,73.18
IPGP,1415802840000,73.24
IPGP,1415802900000,73.15
IPGP,1415803140000,73.12
IPGP,1415803320000,73.138
IPGP,1415803440000,73.051
IPGP,1415803620000,73.06
IPGP,1415803740000,73.0
IPGP,1415803800000,73.02
IPGP,1415803860000,73.02
IPGP,1415803920000,73.04
IPGP,1415804040000,73.04
IPGP,1415804160000,73.11
IPGP,1415804220000,73.0644
IPGP,1415804400000,73.12
IPGP,1415804460000,73.11
IPGP,1415804820000,73.1
IPGP,1415804940000,73.13
IPGP,1415805060000,73.09
IPGP,1415805120000,73.06
IPGP,1415805180000,73.06
IPGP,1415805300000,73.1
IPGP,1415805540000,73.05
IPGP,1415805900000,73.02
IPGP,1415806200000,73.06
IPGP,1415806320000,73.109
IPGP,1415806440000,73.09
IPGP,1415806680000,73.12
IPGP,1415806740000,73.12
IPGP,1415806860000,73.11
IPGP,1415806920000,73.12
IPGP,1415807040000,73.16
IPGP,1415807100000,73.1399
IPGP,1415807340000,73.03
IPGP,1415807400000,73.0
IPGP,1415807460000,73.02
IPGP,1415807520000,73.0
IPGP,1415807580000,72.955
IPGP,1415807640000,72.97
IPGP,1415807700000,72.92
IPGP,1415807760000,72.94
IPGP,1415807820000,72.93
IPGP,1415807880000,72.86
IPGP,1415807940000,72.84
