FSGI,1415784600000,1.99
FSGI,1415787540000,1.96
FSGI,1415789880000,1.98
FSGI,1415791260000,1.99
FSGI,1415796120000,1.99
FSGI,1415796900000,1.98
FSGI,1415797500000,1.9799
FSGI,1415798460000,1.96
FSGI,1415799180000,1.961
FSGI,1415799660000,1.961
FSGI,1415800920000,1.96
FSGI,1415800980000,1.96
FSGI,1415801100000,1.965
FSGI,1415801220000,1.97
FSGI,1415801400000,1.97
FSGI,1415801460000,1.96
FSGI,1415801580000,1.97
FSGI,1415801640000,1.97
FSGI,1415802480000,1.97
FSGI,1415802540000,1.97
FSGI,1415802600000,1.97
FSGI,1415802660000,1.97
FSGI,1415803200000,1.97
FSGI,1415803260000,1.98
FSGI,1415803320000,1.98
FSGI,1415803380000,1.98
FSGI,1415803440000,1.98
FSGI,1415803680000,1.98
FSGI,1415803740000,1.98
FSGI,1415803800000,1.98
FSGI,1415803920000,1.98
FSGI,1415804880000,1.98
FSGI,1415804940000,1.98
FSGI,1415805000000,1.98
FSGI,1415805960000,1.99
FSGI,1415806020000,1.98
FSGI,1415807040000,1.98
FSGI,1415807100000,1.99
FSGI,1415807160000,1.98
FSGI,1415807400000,1.98
FSGI,1415807580000,1.99
FSGI,1415807640000,1.9701
FSGI,1415807700000,1.98
FSGI,1415807880000,1.98
FSGI,1415807940000,1.98
FSGI,1415809740000,1.97
